ID,price
10010571124,2734325.7327572
10031704713,10197137.6003217
10040911649,25116407.1050955
10047106840,2860151.36269412
10050126039,5030883.65145204
10051817340,4898164.33323932
10055826887,3110031.28221666
10074948949,3851471.61679572
10085875579,2972321.87474946
10085950499,2344743.36015824
10103125673,8128070.13938153
10113421179,3953879.89527419
10116608201,13883132.5244738
10117418092,5032703.60273656
10117908293,1679449.08147065
10122046281,4486644.07273839
10126963321,11816519.3574561
10134183829,4826749.57111402
10137738355,1719478.1735658
10142778116,2580342.7263996
10160867469,3736963.05478874
10162640077,2993232.1718401
10163092309,4152727.04526222
10164049422,4429054.58583012
10171706229,15617919.2871414
10179491907,5538999.99828119
10185946137,2942788.74655961
10187928727,1194643.33633652
10188761753,2323153.44691468
10203979337,5386495.3024601
10206498302,10768115.4515598
10211842103,9306024.01153664
10219336853,4833296.9757749
10221275743,4348037.7052343
10221688752,3117270.43273828
10230577006,14427967.4180327
10235451663,6537962.34427846
10238761625,3211152.9336336
10247604884,5531394.83648452
10280752303,2149161.73645547
10283221508,2691545.3102331
10283463683,7143274.04419428
10285619555,2295566.84294149
10289527068,5618105.22094221
10305085736,8178596.95644582
10307882139,6247383.56354584
10313815775,9701563.60500089
10321965138,1646003.15781011
10323929940,4343968.37825316
10324298212,4715376.37308539
10343240512,4410128.69369075
10348821199,6095939.52106032
10357676215,13682058.8827412
10364067088,4447169.4992466
10364750414,3696966.11830211
10365203898,3213143.91109223
10376464976,5568313.07590604
10386986551,7026715.37858394
10387372007,4695177.18780283
10387870918,1895246.14730403
10389493453,4540950.73096587
10400505070,7163458.41654397
10406998693,9415243.38092712
10408442971,9720607.5753995
10415166474,9194318.09359861
10417316928,2110292.00443715
10420295382,14949239.5261717
10422344364,2849955.26510611
10424508487,4521637.43039026
10427063975,4387238.30090402
10436983766,1522718.74642747
10445890716,2908393.03947787
10461645586,4948010.56180457
10462135578,4398961.74436622
10468289405,4186295.10091724
10482540954,2201857.35585814
10487397328,3159367.09776979
10491119224,7720277.58179459
10493845270,4426850.1224977
10495154969,9028346.80195239
10495278401,6990312.25855106
10500147241,2950978.88372461
10502242984,20057239.6735175
10502910934,1433228.75929089
10514454025,7011708.74777587
10516421161,8465681.03933877
10536722882,7341237.03304609
10537570682,6686325.97511912
10542556793,2839351.8034059
10543547853,3691725.21461328
10554498934,3351527.4855905
10562896487,13353648.3779622
10570524603,11450429.7290625
10575879485,9980589.46723418
10577440966,2551400.11643086
10578921459,4204293.13995265
10589897466,15963563.2222351
10593795891,12193648.7718927
10608318951,10063162.6956806
10608576966,3724296.73241526
10611525454,11645823.8668823
10611686485,2499723.47755004
10613751839,3615092.74129025
10620287089,16940920.8972197
10626619108,2536558.32344606
10645586945,3247533.35335769
10649445800,2390803.45404902
10652241427,2147822.35067092
10655491809,7838575.32413064
10655953676,10076516.2303159
10660201022,1638708.325851
10662483558,5030081.9627957
10664747772,2755345.71872384
10671972720,1564929.39078387
10676374257,2483003.35138532
10678100499,3602630.20121475
10681425767,12500393.3848175
10685297164,5414152.1521829
10696233241,6485582.66681391
10698161839,5226606.42516817
10698668586,2481312.87961037
10699756440,1134690.66473375
10701284016,10610827.3611708
10723210134,9063623.64613073
10734084940,6167405.50334471
10740838970,1216042.77110173
10744504826,2331753.65283345
10758565578,5096053.64854672
10770954946,6031964.6601545
10774770393,8574426.15635299
10777850734,5512030.78800127
10798350266,1753759.90225147
10803816580,3129936.29462298
10814294116,7368821.66752206
10815533708,13088617.7438486
10819769046,7636658.82482923
10820709600,978993.62258798
10829737042,2480021.19860009
10833547830,1052938.71648793
10839659220,10303224.6481097
10839855884,8767260.62345861
10841232946,1933737.12084473
10843251302,2200101.62729389
10848635979,4015184.93359352
10866714219,3222951.92463159
10870528814,3241905.88919498
10877250250,3496821.93121451
10909089315,5685667.44470181
10909110204,17778748.1308017
10910090709,1172265.38477531
10912455015,2436116.28145207
10917529427,842913.973235177
10925446226,8261140.61881204
10929403064,1431817.81777592
10983739182,2806023.78334397
10987862390,7542932.61449135
11007288573,5220317.44337605
11007400776,4465554.0338891
11018143245,5539940.61203288
11018154405,653202.059063911
11025966713,4908338.57591414
11026759989,4910181.58097793
11031462454,4087747.99112116
11039530580,7795987.07409534
11040417166,2105472.72394449
11062135535,14152270.6461207
11063085897,11547544.3923471
11071103251,4025538.60007055
11080032926,7711185.34755082
11083241918,4323673.14002039
11083704098,10319182.6529598
11100882334,2251559.4822837
11102986383,4338908.60029135
11110158272,5249578.39236748
11110602496,11648884.7882398
11112064478,6434668.85297312
11143068381,3950841.21584865
11144255209,2948518.14083811
11146900365,5058383.825592
11148023050,8223374.33703606
11155012149,6597199.71028092
11158569298,3729743.98907081
11159251054,3735331.84035501
11166841650,4983368.54491221
11170344498,1407714.1588924
11173702813,2202786.80380846
