ID,price
10010571124,2785558.66756691
10031704713,9854849.11101892
10040911649,24909365.9261845
10047106840,2990023.28716572
10050126039,6054206.68271763
10051817340,4724340.3819883
10055826887,3104268.88781349
10074948949,4025823.54615152
10085875579,3283412.97645404
10085950499,2212910.91167756
10103125673,7868685.61871525
10113421179,4048006.6631872
10116608201,14373955.9397035
10117418092,5078222.90869603
10117908293,1639978.20226801
10122046281,4835210.17173143
10126963321,11079105.4905236
10134183829,4820091.96911436
10137738355,1777470.24449747
10142778116,2404156.24464258
10160867469,3729989.77266486
10162640077,3028667.14772921
10163092309,3691856.19011841
10164049422,4304641.99747931
10171706229,16012215.2701743
10179491907,5209389.77551365
10185946137,2637203.18690688
10187928727,1298505.46766579
10188761753,2314632.74449509
10203979337,5282623.58715196
10206498302,11194969.9562305
10211842103,9252423.74063493
10219336853,5053701.50030788
10221275743,4185149.3179173
10221688752,3081372.39767998
10230577006,14236021.0531975
10235451663,6758982.4690354
10238761625,3480422.8824031
10247604884,5205730.72344641
10280752303,1917610.21676037
10283221508,2633256.12086121
10283463683,7147898.48918456
10285619555,2141112.63663898
10289527068,5721771.69746348
10305085736,8023308.55228822
10307882139,6063021.52134735
10313815775,9695868.42590957
10321965138,1744460.47969893
10323929940,4386937.18218598
10324298212,4702642.66461437
10343240512,4349153.20105896
10348821199,6195782.19096731
10357676215,13424531.6073891
10364067088,3878345.18148869
10364750414,3753727.82394369
10365203898,3334819.97220219
10376464976,5607478.32090274
10386986551,7116621.85371507
10387372007,4627477.20191982
10387870918,1848116.82211698
10389493453,4433997.490982
10400505070,6830318.71806744
10406998693,9180886.56370668
10408442971,9859069.43235551
10415166474,9022928.17622539
10417316928,2235765.676643
10420295382,14567190.7393825
10422344364,2503077.02466555
10424508487,4267097.29584667
10427063975,4396493.53936671
10436983766,1500042.89736341
10445890716,2931126.39316202
10461645586,4913642.89742782
10462135578,4268708.76149274
10468289405,4303286.95131295
10482540954,2374535.94830712
10487397328,3219055.95576838
10491119224,7927924.87151471
10493845270,4455656.25029153
10495154969,9317884.37880648
10495278401,6533168.84978512
10500147241,2853240.4514848
10502242984,17636056.7675834
10502910934,1266665.86666329
10514454025,7100381.51865463
10516421161,9615140.30659675
10536722882,7480640.96927705
10537570682,6167562.21572935
10542556793,3027035.17590464
10543547853,3395395.16327531
10554498934,3353903.2718275
10562896487,13811000.997872
10570524603,10986454.459514
10575879485,8277023.70562134
10577440966,2628008.66174564
10578921459,4212035.18770306
10589897466,15899344.2819735
10593795891,11886343.769425
10608318951,9866750.79804275
10608576966,3430013.80830981
10611525454,11553330.0069454
10611686485,2516939.75455812
10613751839,3487968.99068588
10620287089,16368861.2170588
10626619108,2114274.15694849
10645586945,3418876.02744642
10649445800,2433432.38197566
10652241427,2288138.47071478
10655491809,7561093.84105123
10655953676,10352572.7973878
10660201022,1569508.65269095
10662483558,4858925.95286016
10664747772,2883030.77969724
10671972720,1494455.49475538
10676374257,1971497.17203967
10678100499,3517665.11962729
10681425767,11661015.9506324
10685297164,5376931.91512363
10696233241,6990897.56692188
10698161839,5604328.44314453
10698668586,2117890.0552447
10699756440,1306993.15939149
10701284016,8360137.56084958
10723210134,9246702.66135865
10734084940,6368272.46350128
10740838970,1068316.38159992
10744504826,2402127.99876935
10758565578,5011303.82074924
10770954946,6040588.35308432
10774770393,8852501.41232242
10777850734,4756153.89145994
10798350266,1811125.70918293
10803816580,3100546.34729287
10814294116,6860424.2929146
10815533708,12511359.7638867
10819769046,8253724.24845907
10820709600,1005032.81712054
10829737042,2598981.5661842
10833547830,1157397.10089083
10839659220,10455908.6753825
10839855884,8919700.1048187
10841232946,2010416.94475215
10843251302,2084203.41110439
10848635979,4402488.0491229
10866714219,3459258.84302297
10870528814,3528340.48535596
10877250250,3198081.35396683
10909089315,5028041.45349098
10909110204,18080099.3062017
10910090709,1037560.1449013
10912455015,2291454.68940298
10917529427,772677.546896193
10925446226,8397683.12540905
10929403064,1327797.11003555
10983739182,2574394.59379074
10987862390,7752901.58809522
11007288573,5187791.41633443
11007400776,4576070.63320586
11018143245,6034320.86141601
11018154405,741986.749596632
11025966713,5574544.09274738
11026759989,4414445.67242077
11031462454,3999413.26542116
11039530580,7270452.62321361
11040417166,2017755.30894233
11062135535,13722355.0880079
11063085897,10353938.7964154
11071103251,3802804.65673885
11080032926,7522081.72160486
11083241918,4372182.93241536
11083704098,9727791.46612143
11100882334,2237393.82334106
11102986383,4413865.62996764
11110158272,5531534.92066748
11110602496,11876554.9917892
11112064478,6383551.11842742
11143068381,3372133.57587983
11144255209,2908560.83362719
11146900365,5289738.53749972
11148023050,8286095.09806111
11155012149,6668645.86171394
11158569298,3911243.86688498
11159251054,3541719.28039306
11166841650,4913942.54462494
11170344498,1559743.57924638
11173702813,2164950.51012361
11179691585,6824197.58676747
11186920440,2985165.90466006
11190036515,2992985.85241956
11194675866,4022180.03470993
11196419330,8481665.66554314
11204419464,6638947.76679518
11214405016,2829295.46644751
11220993801,10782417.3799506
11223096030,4838670.26751098
11224636104,6710478.24406034
11241848202,1752400.1434019
11242013986,4768598.40405225
11249962457,11640608.996534
11253100149,4195328.4513785
11261656995,3294139.9799528
11264489059,2024254.83728679
11267051573,5209552.65087896
11275580180,9373519.67611643
11275694057,6860071.18025003
11279469683,3033563.62407316
11279778886,5021717.91332038
11291380415,12288568.3794293
11291409261,5103894.83638717
11301494043,8356006.00245934
11307271741,3438021.7009437
11320965230,4806692.10481302
11324352524,2491389.50682422
11328611991,3526349.74544674
11329799462,6707924.37510149
11335223726,9739812.93008289
11339327618,4002702.75164249
11345008097,3093102.97257859
11346147611,6798236.6121406
11354644946,10206420.0062446
11367494241,3195977.96064476
11367624528,3825347.35923042
11368311283,7105990.70147731
11370098813,1353742.56640644
11375073779,1790385.479905
11380952449,5746960.96512507
11386254127,4794602.80148932
11389672916,10473547.3689036
11397633005,12519844.8776987
11401709608,4218155.89797091
11409289211,4705951.41501962
11415831328,4833150.25281865
11430940979,3413529.65769074
11443537375,5185094.79018122
11445467027,11651632.074815
11448645093,5227336.53451761
11461630126,7553563.49368917
11464840553,13564390.3882569
11480665063,5089172.0880502
11486190204,8287651.88610587
11503628952,21884439.4420778
11505942881,9340460.30947814
11510251644,13825786.5529262
11511908560,5288114.9474603
11513232290,9685055.05645719
11528912178,3131235.36964534
11536428352,5765086.40682153
11543118960,2452595.2965765
11548848566,11020184.424133
11558149128,13659064.6013239
11558944516,1638728.28841393
11560120625,2445330.96140131
11578231340,9324325.77512656
11582736947,2304480.39015515
11590977795,1687574.48028843
11598795653,3471136.34173386
11604316087,8940131.21154813
11640077560,1611838.78719998
11640925325,5503626.78192367
11643376678,4519717.92819099
11643434329,3530145.90926713
11648629673,3262189.3703447
11652380941,18035977.8391733
11658528800,6580446.05120977
11661418719,7141191.46060547
11664727924,15799553.3767693
11666187560,3005608.85747148
11669039003,5230699.15002301
11671001155,2402658.49750527
11674473689,6673680.89803292
11681822733,6481518.71243634
11683433907,6813213.93963468
11692646860,964143.675970218
11697199743,10668522.6051227
11706796922,6415705.71919339
11707202324,9034663.76441793
11708212888,12719953.3142006
11709661608,1985392.7584984
11739324290,6185074.49060326
11740296034,14888442.6899637
11743763556,5999009.08368279
11745411523,5925951.75551967
11746586523,1800988.28119539
11759275035,7528763.0682818
11759619829,5951219.33821886
11759951127,6957362.38643825
11761284026,4981660.05118399
11783542149,6036430.04068017
11792118665,2872534.91809793
11793387930,4298407.43717859
11800199099,15060173.6160965
11802687297,4886255.366985
11806799267,7038872.48308738
11807068943,3061059.4842898
11815039347,7957607.87384139
11817688357,1480983.24276772
11817721310,4364297.87218914
11825345772,4435381.89772776
11825564093,5957231.28744194
11826146576,3694460.93699985
11828549030,704772.669955958
11829713425,9028246.02247951
11831280824,5694360.71390279
11833795190,2640936.67439437
11842209029,6263365.29405403
11848750819,2358833.67557506
11852725611,3979596.25028584
11853735170,10361525.7970531
11855335462,928976.045548955
11863851414,14066773.2247834
11867036360,465128.973260162
11870940398,3358879.56581132
11874166987,5980465.91011213
11876977201,3833469.15527095
11878218700,2089628.67951348
11889083624,1247360.91151948
11890891503,5170929.92353973
11894432236,11944441.6773889
11897484838,2998706.00138163
11899693511,6629428.03716366
11912462054,3100679.00840333
11915297108,3915176.39375384
11916624762,3266930.24533938
11918994877,9457872.35758039
11919135718,7495522.13993809
11921087455,7412791.36573088
11922001630,3569200.37079467
11929392794,1157874.78674289
11932526563,6001195.4598759
11932592084,4070194.58005471
11938511218,5594716.21671655
11950790452,1790970.6316519
11952643954,15827310.099708
11960772171,6221383.79852203
11963254048,6446882.54146369
11964304848,6129124.33794923
11964881753,5259649.14252864
11974419343,4228548.98574227
11975090102,3699921.27525295
11980042956,998016.370703873
11986768443,1985188.82323029
11987267631,4509112.94364244
11987530110,3775033.66589011
11987685319,9012660.1860836
11993625940,11298582.8222582
11994223933,963407.908153302
11995758688,6819992.33442676
11996430801,7199406.1210646
11999155811,3646884.20865188
12004226029,2916114.8566429
12008916780,5238821.89127451
12016949590,14263622.9387184
12020474701,1320598.43317328
12029701496,5818724.57818116
12038306182,8054203.8175099
12039131205,3094757.92590528
12039293685,15582758.3802455
12049562191,3151655.44781848
12055454376,2266208.84371588
12062514479,6191335.19104549
12090086079,3185861.16750263
12090725732,4061616.00315991
12090783285,5548103.89620046
12091083016,3982041.28173154
12093860296,2314764.91248194
12102844032,1320544.89195352
12119738061,1762851.52650235
12124236531,18080099.3062017
12126009436,6526575.21887849
12132806122,2722921.67830641
12136808388,8511225.11970033
12140545755,16916705.7857853
12143428285,2484850.5697093
12165298803,1572412.1728866
12182300048,3149913.44390498
12187658722,3934482.82837564
12192274714,5681489.99345914
12194011491,7018760.8098283
12202101882,2978642.88397544
12204919470,2957686.19234136
12236195829,8328731.28465914
12245150731,7414917.69392602
12256559846,2653211.20813955
12261068973,1187365.28308437
12268189482,3583302.41567519
12275390887,3524313.63287316
12276306707,12360788.9418784
12277319236,10317287.761203
12280725628,3436105.53600883
12290031478,1411890.74927094
12297719375,6942666.38778943
12299618233,4795407.07360244
12309758715,1953256.99049283
12312797004,3409592.89661711
12315043182,7924144.520886
12340328197,3328788.47966231
12343786439,4626027.14571946
12353824570,7469896.25050472
12354204292,8239386.90897088
12354751150,25364866.9915786
12366209796,6429701.2000594
12369958974,16623513.4031061
12376024690,10178105.6622728
12376300047,7847290.932639
12380054989,11936918.6512221
12395910289,2424850.15931401
12403443742,4291874.75502692
12410280066,3222841.33426045
12418270444,2848952.59078708
12424270849,1465042.16344649
12429090562,4189416.18038617
12432258039,5805225.4732675
12439382658,3182462.25319075
12462800972,6257964.23034543
12463001295,5292588.49283664
12463507282,1647361.0480056
12469889253,2834322.88122345
12476084239,13988043.8218018
12478404458,5635729.66794705
12483430330,6072437.78802667
12493227017,1897740.12279463
12494101490,3878939.93843132
12498580623,6300666.25520168
12521575712,5679861.4601703
12524033307,3776324.05922536
12524426149,8400124.52395406
12524939843,8105791.07121542
12528955717,10379641.8590913
12529485109,1243507.82708908
12541903842,1173804.90546845
12553783437,2042232.04722872
12570769895,1263462.29835143
12577972320,5531337.84391277
12594761815,5638111.8049208
12600857950,1050903.87202344
12605713524,2518493.83285897
12612997538,6312492.96768909
12613983344,2648569.13090482
12616350232,7001295.22207808
12619418515,3357906.88511328
12626513634,11323330.5149841
12628510673,4416544.49267994
12633026577,6378946.32658635
12641488214,7033218.22592575
12648633478,5882031.12197296
12665574413,3541008.27654096
12666113607,2235519.06974134
12671584526,7648024.84844281
12674959538,2984482.52794535
12679417312,3974590.09744103
12695578238,11085769.3714408
12700934113,3411709.22996069
12709457352,3045848.69421524
12714288515,5868699.65816785
12716954670,2543439.57479427
12725218238,3496611.91768167
12730698615,1707891.73866613
12747141435,3074718.89058709
12754127553,2409406.2430372
12760056461,4302065.8517691
12766647010,1021613.55675285
12768921357,1600941.18701546
12774569655,5310387.04658464
12786528841,2281921.50627667
12801415545,7648809.25727019
12808094668,1981889.97730585
12808498189,8632394.377071
12813795248,8909250.77809287
12814170209,11726471.3193795
12815521515,4371081.04941487
12833206140,4656931.52274661
12840144857,8613024.52635312
12846819205,1720477.40933506
12850866985,5180864.32568415
12867391223,3565869.35937275
12868326423,6789354.60857018
12869810747,4355227.81973412
12879445827,13558499.764476
12896492523,5385978.90856936
12897192992,2538616.96707322
12908919686,6009923.97782271
12913620647,3339291.52464724
12914767927,2556840.42143347
12939490847,2083812.41150424
12943349173,8803440.74924839
12956946610,3518094.68177394
12957203680,10098824.0047311
12957432260,1927145.2224371
12966850668,7841970.66271337
12968188107,1054529.85094041
12969359577,11960701.1385398
12971964328,3493861.45494595
12972878898,2427228.07986541
12973026460,7301679.31654158
12973757812,3243795.3640055
12975547109,1853265.79698538
12991737335,14702583.7280883
12993330003,2026212.71504278
12995579846,8523385.59433901
13002591321,2831530.87158268
13003899318,1043612.78504949
13006179719,3406684.12579364
13019025369,2192517.64400391
13024739870,2119443.18857714
13032811787,5058641.90840359
13047794220,1396577.73735396
13051113532,13595144.993314
13065641253,6678006.19564481
13070469602,1894554.7410238
13079323001,10264244.745951
13088317221,3075460.85980362
13088347871,4938090.60771684
13095077935,5975825.41859442
13102749632,3455966.97916379
13102778323,14620969.289441
13111189655,3126369.49379718
13121660484,7874710.48768464
13122920042,3776884.03217698
13126769744,4141619.93576552
13133809701,11153055.2694528
13137961150,1111697.85815935
13139024990,4899040.10502132
13147400200,4340551.22315341
13170206976,16805371.6359733
13175572760,8973221.82872329
13180930275,10052892.5079113
13182021112,11515029.5015334
13193888298,4688996.30233838
13211092653,1257135.04088409
13211380720,15873317.3121663
13211676892,8211993.88466624
13213101550,2895564.67972863
13215497275,13804308.3026047
13227465847,1327821.20081284
13241252207,1827269.52675734
13246076246,3447303.61295392
13262105248,10639901.9764006
13266075751,4663494.81369614
13269269015,4516862.69627788
13271846398,2594780.31181521
13276460875,9277966.62072856
13277190148,5308285.2636275
13277484995,723819.505514265
13321795041,1936655.03203604
13323909197,2809987.73044534
13328472258,8450995.58563279
